name,age,height,citizenship,position,foot,current club,17/18 games,17/18 goals,17/18 assists,17/18 minutes,18/19 games,18/19 goals,18/19 assists,18/19 minutes,19/20 games,19/20 goals,19/20 assists,19/20 minutes,20/21 games,20/21 goals,20/21 assists,20/21 minutes,current league
Alex Oxlade-Chamberlain,27.0,175.0,England,Midfielder - Central Midfield,right,Liverpool FC,46.0,5.0,2410.0,0.0,4.0,0.0,105.0,0.0,43.0,8.0,2225.0,0.0,,,,,Premier League
James Milner,34.0,175.0,England,Midfielder - Central Midfield,right,Liverpool FC,47.0,1.0,2787.0,0.0,45.0,7.0,2836.0,0.0,37.0,4.0,1708.0,0.0,14.0,0.0,701.0,0.0,Premier League
Curtis Jones,19.0,185.0,England,Midfielder - Central Midfield,right,Liverpool FC,30.0,16.0,2510.0,0.0,20.0,7.0,1728.0,0.0,31.0,17.0,2199.0,0.0,13.0,3.0,821.0,0.0,Premier League
Adam Lallana,32.0,172.0,England,Midfielder - Attacking Midfield,both,Brighton & Hove Albion,16.0,0.0,519.0,0.0,16.0,0.0,568.0,0.0,22.0,1.0,899.0,0.0,10.0,0.0,528.0,0.0,Premier League
Ben Woodburn,21.0,174.0,Wales  England,Midfielder - Attacking Midfield,right,Blackpool FC,19.0,4.0,1524.0,0.0,15.0,2.0,848.0,0.0,16.0,1.0,948.0,0.0,12.0,1.0,707.0,0.0,Premier League
Isaac Christie-Davies,23.0,188.0,Wales  England,Midfielder - Attacking Midfield,right,Barnsley FC,19.0,1.0,1174.0,0.0,17.0,2.0,1347.0,0.0,7.0,1.0,555.0,0.0,0.0,0.0,0.0,0.0,Premier League
Sadio Mané,28.0,174.0,Senegal,Forward - Left Winger,right,Liverpool FC,44.0,20.0,3480.0,0.0,50.0,26.0,4309.0,0.0,47.0,22.0,3720.0,0.0,17.0,5.0,1278.0,0.0,Premier League
Mohamed Salah,28.0,175.0,Egypt,Forward - Right Winger,left,Liverpool FC,52.0,44.0,4119.0,0.0,52.0,27.0,4342.0,0.0,48.0,23.0,4091.0,0.0,18.0,12.0,1446.0,0.0,Premier League
Xherdan Shaqiri,29.0,169.0,Switzerland  Kosovo,Forward - Right Winger,left,Liverpool FC,38.0,8.0,3080.0,0.0,30.0,6.0,1413.0,0.0,11.0,1.0,293.0,0.0,5.0,1.0,246.0,0.0,Premier League
Harry Wilson,23.0,173.0,Wales  England,Forward - Right Winger,left,Cardiff City,26.0,17.0,2118.0,0.0,49.0,18.0,3958.0,0.0,35.0,7.0,1933.0,0.0,12.0,2.0,994.0,0.0,Premier League
Sheyi Ojo,23.0,179.0,England  Nigeria,Forward - Right Winger,left,Cardiff City,24.0,4.0,1516.0,0.0,19.0,1.0,868.0,0.0,36.0,5.0,1983.0,0.0,17.0,3.0,1226.0,0.0,Premier League
Rafael Camacho,20.0,175.0,Portugal  Angola,Forward - Right Winger,right,Sporting CP,30.0,9.0,2154.0,0.0,22.0,12.0,1820.0,0.0,28.0,1.0,1324.0,0.0,,,,,Premier League
Roberto Firmino,29.0,181.0,Brazil,Forward - Centre-Forward,right,Liverpool FC,54.0,27.0,4188.0,0.0,48.0,16.0,3406.0,0.0,52.0,12.0,3921.0,0.0,18.0,2.0,1124.0,0.0,Premier League
Divock Origi,25.0,185.0,Belgium  Kenya,Forward - Centre-Forward,right,Liverpool FC,37.0,7.0,2375.0,0.0,22.0,8.0,763.0,0.0,42.0,6.0,1426.0,0.0,6.0,1.0,312.0,0.0,Premier League
Dominic Solanke,23.0,186.0,England  Nigeria,Forward - Centre-Forward,right,AFC Bournemouth,30.0,2.0,970.0,0.0,12.0,2.0,521.0,0.0,36.0,4.0,1973.0,0.0,18.0,6.0,1408.0,0.0,Premier League
Danny Ings,28.0,178.0,England,Forward - Centre-Forward,right,Southampton FC,23.0,2.0,1052.0,0.0,25.0,8.0,1756.0,0.0,42.0,25.0,3099.0,0.0,9.0,6.0,759.0,0.0,Premier League
Daniel Sturridge,31.0,185.0,England,Forward - Centre-Forward,left,Without Club,20.0,3.0,630.0,0.0,27.0,4.0,818.0,0.0,16.0,7.0,844.0,0.0,,,,,Premier League
Rhian Brewster,20.0,180.0,England,Forward - Centre-Forward,right,Sheffield United,15.0,6.0,1171.0,0.0,2.0,1.0,147.0,0.0,34.0,16.0,2697.0,0.0,8.0,0.0,303.0,0.0,Premier League
David de Gea,30.0,192.0,Spain,Goalkeeper,right,Manchester United,46.0,0.0,4140.0,0.0,47.0,0.0,4230.0,0.0,43.0,0.0,3930.0,0.0,14.0,0.0,1215.0,0.0,Premier League
Sergio Romero,33.0,192.0,Argentina  Italy,Goalkeeper,right,Manchester United,10.0,0.0,888.0,0.0,7.0,0.0,607.0,0.0,17.0,0.0,1590.0,0.0,,,,,Premier League
Joel Pereira,24.0,189.0,Portugal  Switzerland,Goalkeeper,right,Huddersfield Town,3.0,0.0,192.0,0.0,15.0,0.0,1329.0,0.0,25.0,0.0,2280.0,0.0,1.0,0.0,90.0,0.0,Premier League
Lee Grant,37.0,193.0,England,Goalkeeper,right,Manchester United,5.0,0.0,450.0,0.0,1.0,0.0,20.0,0.0,3.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,Premier League
Victor Lindelöf,26.0,187.0,Sweden,Defender - Centre-Back,right,Manchester United,29.0,0.0,2361.0,0.0,40.0,1.0,3502.0,0.0,47.0,1.0,4108.0,0.0,15.0,0.0,1293.0,0.0,Premier League
Eric Bailly,26.0,187.0,Cote d'Ivoire,Defender - Centre-Back,right,Manchester United,18.0,1.0,1359.0,0.0,18.0,0.0,1123.0,0.0,12.0,0.0,780.0,0.0,4.0,0.0,277.0,0.0,Premier League
Phil Jones,28.0,185.0,England,Defender - Centre-Back,right,Manchester United,25.0,0.0,2152.0,0.0,24.0,0.0,1713.0,0.0,8.0,1.0,562.0,0.0,,,,,Premier League
Chris Smalling,31.0,194.0,England,Defender - Centre-Back,right,AS Roma,46.0,4.0,3975.0,0.0,34.0,1.0,3028.0,0.0,37.0,3.0,3196.0,0.0,4.0,0.0,266.0,0.0,Premier League
Marcos Rojo,30.0,187.0,Argentina,Defender - Centre-Back,left,Manchester United,12.0,0.0,910.0,0.0,8.0,0.0,355.0,0.0,10.0,0.0,738.0,0.0,1.0,0.0,45.0,0.0,Premier League
Axel Tuanzebe,23.0,186.0,England  DR Congo,Defender - Centre-Back,right,Manchester United,10.0,0.0,588.0,0.0,30.0,0.0,2574.0,0.0,11.0,0.0,701.0,0.0,6.0,0.0,223.0,0.0,Premier League
Luke Shaw,25.0,185.0,England,Defender - Left-Back,left,Manchester United,23.0,0.0,1658.0,0.0,40.0,1.0,3582.0,0.0,33.0,1.0,2526.0,0.0,11.0,0.0,938.0,0.0,Premier League
Cameron Borthwick-Jackson,23.0,189.0,England,Defender - Left-Back,left,Oldham Athletic,13.0,0.0,1010.0,0.0,33.0,2.0,2712.0,0.0,12.0,0.0,969.0,0.0,16.0,0.0,1304.0,0.0,Premier League
Brandon Williams,20.0,172.0,England,Defender - Left-Back,right,Manchester United,22.0,0.0,1606.0,0.0,26.0,3.0,1956.0,0.0,42.0,1.0,2979.0,0.0,6.0,0.0,336.0,0.0,Premier League
Diogo Dalot,21.0,183.0,Portugal,Defender - Right-Back,right,AC Milan,33.0,4.0,2737.0,0.0,25.0,0.0,1695.0,0.0,11.0,1.0,577.0,0.0,8.0,1.0,559.0,0.0,Premier League
Matteo Darmian,31.0,183.0,Italy,Defender - Right-Back,right,Inter Milan,17.0,0.0,1105.0,0.0,7.0,0.0,533.0,0.0,34.0,1.0,2685.0,0.0,12.0,1.0,712.0,0.0,Premier League
Timothy Fosu-Mensah,22.0,190.0,Netherlands  Ghana,Defender - Right-Back,right,Manchester United,24.0,0.0,1818.0,0.0,13.0,0.0,884.0,0.0,8.0,0.0,441.0,0.0,3.0,0.0,108.0,0.0,Premier League
Antonio Valencia,35.0,180.0,Ecuador,Defender - Right-Back,right,Without Club,39.0,3.0,3422.0,0.0,34.0,1.0,2929.0,0.0,7.0,0.0,630.0,0.0,,,,,Premier League
Nemanja Matic,32.0,194.0,Serbia  Slovakia,Midfielder - Defensive Midfield,left,Manchester United,49.0,2.0,4156.0,0.0,38.0,1.0,3337.0,0.0,34.0,1.0,2560.0,0.0,11.0,0.0,655.0,0.0,Premier League
James Garner,19.0,182.0,England,Midfielder - Defensive Midfield,right,Watford FC,29.0,4.0,2265.0,0.0,25.0,2.0,2098.0,0.0,18.0,9.0,1370.0,0.0,18.0,0.0,1106.0,0.0,Premier League
Paul Pogba,27.0,191.0,France,Midfielder - Central Midfield,both,Manchester United,37.0,6.0,2879.0,0.0,47.0,16.0,4012.0,0.0,22.0,1.0,1608.0,0.0,14.0,2.0,662.0,0.0,Premier League
Fred,27.0,169.0,Brazil,Midfielder - Central Midfield,left,Manchester United,37.0,4.0,3257.0,0.0,25.0,1.0,1593.0,0.0,48.0,2.0,3545.0,0.0,14.0,0.0,1065.0,0.0,Premier League
Ander Herrera,31.0,182.0,Spain,Midfielder - Central Midfield,right,Paris Saint-Germain,39.0,2.0,2209.0,0.0,28.0,3.0,1887.0,0.0,22.0,1.0,1282.0,0.0,17.0,1.0,1101.0,0.0,Premier League
Marouane Fellaini,33.0,194.0,Belgium  Morocco,Midfielder - Central Midfield,right,Shandong Luneng Taishan,23.0,5.0,878.0,0.0,55.0,14.0,4108.0,0.0,17.0,4.0,1334.0,0.0,,,,,Premier League
Scott McTominay,24.0,193.0,Scotland  England,Midfielder - Central Midfield,right,Manchester United,27.0,0.0,1667.0,0.0,22.0,2.0,1224.0,0.0,37.0,5.0,2453.0,0.0,14.0,1.0,1014.0,0.0,Premier League
Ashley Young,35.0,175.0,England  Jamaica,Midfielder - Left Midfield,both,Inter Milan,39.0,2.0,3156.0,0.0,41.0,2.0,3509.0,0.0,43.0,5.0,3005.0,0.0,12.0,0.0,752.0,0.0,Premier League
Juan Mata,32.0,170.0,Spain,Midfielder - Attacking Midfield,left,Manchester United,40.0,3.0,2677.0,0.0,32.0,6.0,1779.0,0.0,37.0,3.0,1939.0,0.0,8.0,2.0,550.0,0.0,Premier League
Andreas Pereira,24.0,178.0,Brazil  Belgium,Midfielder - Attacking Midfield,right,SS Lazio,29.0,1.0,1490.0,0.0,23.0,1.0,951.0,0.0,40.0,2.0,2327.0,0.0,10.0,1.0,287.0,0.0,Premier League
Angel Gomes,20.0,168.0,England  Portugal,Midfielder - Attacking Midfield,right,Boavista FC,18.0,5.0,1280.0,0.0,24.0,8.0,1882.0,0.0,13.0,4.0,900.0,0.0,8.0,3.0,680.0,0.0,Premier League
Marcus Rashford,23.0,185.0,England,Forward - Left Winger,right,Manchester United,52.0,13.0,2676.0,0.0,47.0,13.0,3291.0,0.0,44.0,22.0,3473.0,0.0,18.0,10.0,1291.0,0.0,Premier League
Jesse Lingard,27.0,174.0,England,Forward - Right Winger,right,Manchester United,48.0,13.0,2652.0,0.0,36.0,5.0,2201.0,0.0,40.0,4.0,1888.0,0.0,2.0,0.0,99.0,0.0,Premier League
Tahith Chong,21.0,185.0,Netherlands  Curacao,Forward - Right Winger,left,SV Werder Bremen,18.0,8.0,1501.0,0.0,27.0,8.0,2077.0,0.0,22.0,7.0,1336.0,0.0,10.0,1.0,314.0,0.0,Premier League
Mason Greenwood,19.0,181.0,England,Forward - Right Winger,both,Manchester United,19.0,16.0,1293.0,0.0,30.0,26.0,2399.0,0.0,51.0,19.0,2744.0,0.0,13.0,3.0,633.0,0.0,Premier League
Romelu Lukaku,27.0,191.0,Belgium  DR Congo,Forward - Centre-Forward,left,Inter Milan,51.0,27.0,4071.0,0.0,45.0,15.0,3001.0,0.0,51.0,34.0,4189.0,0.0,14.0,12.0,1059.0,0.0,Premier League
Anthony Martial,25.0,181.0,France  Guadeloupe,Forward - Centre-Forward,right,Manchester United,45.0,11.0,2337.0,0.0,38.0,12.0,2327.0,0.0,48.0,23.0,3566.0,0.0,11.0,2.0,871.0,0.0,Premier League
Alexis Sánchez,31.0,168.0,Chile,Forward - Centre-Forward,right,Inter Milan,40.0,11.0,3252.0,0.0,27.0,2.0,1240.0,0.0,32.0,4.0,1392.0,0.0,13.0,2.0,567.0,0.0,Premier League
James Wilson,25.0,183.0,England,Forward - Centre-Forward,left,Salford City,19.0,4.0,1180.0,0.0,33.0,4.0,1417.0,0.0,22.0,2.0,1049.0,0.0,12.0,5.0,913.0,0.0,Premier League
Hugo Lloris,33.0,188.0,France,Goalkeeper,left,Tottenham Hotspur,43.0,0.0,3870.0,0.0,44.0,0.0,3949.0,0.0,27.0,0.0,2348.0,0.0,14.0,0.0,1260.0,0.0,Premier League
Paulo Gazzaniga,28.0,195.0,Argentina  Italy,Goalkeeper,right,Tottenham Hotspur,1.0,0.0,90.0,0.0,11.0,0.0,990.0,0.0,25.0,0.0,2272.0,0.0,,,,,Premier League
Michel Vorm,37.0,183.0,Netherlands  Suriname,Goalkeeper,right,Retired,11.0,0.0,990.0,0.0,4.0,0.0,279.0,0.0,1.0,0.0,120.0,0.0,,,,,Premier League
Alfie Whiteman,22.0,188.0,England,Goalkeeper,right,Tottenham Hotspur,13.0,0.0,1170.0,0.0,6.0,0.0,540.0,0.0,5.0,0.0,450.0,0.0,4.0,0.0,278.0,0.0,Premier League
Davinson Sánchez,24.0,187.0,Colombia,Defender - Centre-Back,right,Tottenham Hotspur,43.0,1.0,3614.0,0.0,37.0,1.0,3022.0,0.0,39.0,0.0,3269.0,0.0,11.0,0.0,973.0,0.0,Premier League
Toby Alderweireld,31.0,186.0,Belgium,Defender - Centre-Back,right,Tottenham Hotspur,21.0,0.0,1741.0,0.0,50.0,0.0,4363.0,0.0,42.0,2.0,3798.0,0.0,11.0,0.0,981.0,0.0,Premier League
Eric Dier,26.0,188.0,England  Portugal,Defender - Centre-Back,right,Tottenham Hotspur,47.0,0.0,3902.0,0.0,28.0,3.0,1928.0,0.0,30.0,0.0,2130.0,0.0,14.0,0.0,1189.0,0.0,Premier League
Jan Vertonghen,33.0,189.0,Belgium,Defender - Centre-Back,left,SL Benfica,47.0,1.0,4196.0,0.0,34.0,2.0,2898.0,0.0,30.0,2.0,2250.0,0.0,14.0,1.0,1260.0,0.0,Premier League
Juan Foyth,22.0,187.0,Argentina  Spain,Defender - Centre-Back,right,Villarreal CF,8.0,0.0,720.0,0.0,17.0,1.0,1258.0,0.0,7.0,0.0,262.0,0.0,5.0,1.0,364.0,0.0,Premier League
Cameron Carter-Vickers,22.0,183.0,United States  England,Defender - Centre-Back,right,AFC Bournemouth,35.0,1.0,3016.0,0.0,33.0,0.0,2472.0,0.0,31.0,0.0,2573.0,0.0,0.0,0.0,0.0,0.0,Premier League
Danny Rose,30.0,173.0,England  Jamaica,Defender - Left-Back,left,Tottenham Hotspur,17.0,0.0,1319.0,0.0,37.0,0.0,2564.0,0.0,29.0,0.0,2284.0,0.0,2.0,0.0,180.0,0.0,Premier League
Ben Davies,27.0,181.0,Wales,Defender - Left-Back,left,Tottenham Hotspur,38.0,2.0,3030.0,0.0,40.0,0.0,2709.0,0.0,22.0,0.0,1792.0,0.0,16.0,0.0,1121.0,0.0,Premier League
Kieran Trippier,30.0,173.0,England,Defender - Right-Back,right,Atlético Madrid,35.0,0.0,2904.0,0.0,38.0,1.0,3174.0,0.0,33.0,0.0,2730.0,0.0,16.0,0.0,1440.0,0.0,Premier League
Serge Aurier,27.0,176.0,Cote d'Ivoire,Defender - Right-Back,right,Tottenham Hotspur,24.0,2.0,2025.0,0.0,17.0,2.0,1358.0,0.0,42.0,2.0,3546.0,0.0,9.0,1.0,728.0,0.0,Premier League
Kyle Walker-Peters,23.0,173.0,England,Defender - Right-Back,right,Southampton FC,9.0,1.0,445.0,0.0,10.0,0.0,705.0,0.0,15.0,0.0,1123.0,0.0,12.0,0.0,1080.0,0.0,Premier League
Timothy Eyoma,20.0,183.0,England  Nigeria,Defender - Right-Back,right,Lincoln City,29.0,2.0,2570.0,0.0,23.0,0.0,1968.0,0.0,21.0,0.0,1890.0,0.0,20.0,0.0,1676.0,0.0,Premier League
Harry Winks,24.0,178.0,England,Midfielder - Defensive Midfield,right,Tottenham Hotspur,25.0,0.0,1500.0,0.0,41.0,1.0,2717.0,0.0,41.0,0.0,3074.0,0.0,10.0,1.0,766.0,0.0,Premier League
Victor Wanyama,29.0,184.0,Kenya,Midfielder - Defensive Midfield,right,Montreal Impact,24.0,1.0,1198.0,0.0,22.0,1.0,982.0,0.0,27.0,2.0,2192.0,0.0,,,,,Premier League
Oliver Skipp,20.0,175.0,England,Midfielder - Defensive Midfield,right,Norwich City,34.0,1.0,2913.0,0.0,22.0,0.0,1302.0,0.0,11.0,0.0,298.0,0.0,17.0,0.0,1467.0,0.0,Premier League
Luke Amos,23.0,179.0,England,Midfielder - Defensive Midfield,left,Queens Park Rangers,29.0,2.0,2455.0,0.0,4.0,0.0,203.0,0.0,35.0,2.0,2148.0,0.0,6.0,0.0,491.0,0.0,Premier League
George Marsh,22.0,180.0,England,Midfielder - Defensive Midfield,right,Tottenham Hotspur U23,24.0,0.0,2075.0,0.0,25.0,0.0,2176.0,0.0,29.0,0.0,2344.0,0.0,4.0,1.0,340.0,0.0,Premier League
Moussa Sissoko,31.0,187.0,France  Mali,Midfielder - Central Midfield,right,Tottenham Hotspur,47.0,2.0,2431.0,0.0,44.0,0.0,3403.0,0.0,35.0,2.0,2873.0,0.0,15.0,0.0,1028.0,0.0,Premier League
Mousa Dembélé,33.0,185.0,Belgium  Mali,Midfielder - Central Midfield,left,Guangzhou R&F,39.0,0.0,2578.0,0.0,39.0,1.0,2847.0,0.0,11.0,0.0,856.0,0.0,,,,,Premier League
Christian Eriksen,28.0,182.0,Denmark,Midfielder - Attacking Midfield,both,Inter Milan,47.0,14.0,3979.0,0.0,51.0,10.0,4129.0,0.0,54.0,7.0,2666.0,0.0,11.0,0.0,315.0,0.0,Premier League
Dele Alli,24.0,188.0,England  Nigeria,Midfielder - Attacking Midfield,right,Tottenham Hotspur,50.0,14.0,3790.0,0.0,38.0,7.0,2963.0,0.0,38.0,9.0,2772.0,0.0,8.0,2.0,333.0,0.0,Premier League
Josh Onomah,23.0,185.0,England,Midfielder - Attacking Midfield,right,Fulham FC,37.0,4.0,2140.0,0.0,16.0,0.0,994.0,0.0,38.0,5.0,2385.0,0.0,4.0,0.0,240.0,0.0,Premier League
Heung-min Son,28.0,184.0,"Korea, South",Forward - Left Winger,both,Tottenham Hotspur,53.0,18.0,3379.0,0.0,48.0,20.0,3292.0,0.0,41.0,18.0,3174.0,0.0,17.0,13.0,1274.0,0.0,Premier League
Georges-Kevin N'Koudou,25.0,172.0,France  Cameroon,Forward - Left Winger,right,Besiktas JK,14.0,1.0,370.0,0.0,6.0,0.0,141.0,0.0,32.0,4.0,2173.0,0.0,4.0,0.0,213.0,0.0,Premier League
Lucas Moura,28.0,172.0,Brazil,Forward - Right Winger,right,Tottenham Hotspur,17.0,2.0,536.0,0.0,49.0,15.0,3172.0,0.0,47.0,7.0,3138.0,0.0,19.0,5.0,847.0,0.0,Premier League
Erik Lamela,28.0,184.0,Argentina  Spain,Forward - Right Winger,left,Tottenham Hotspur,34.0,4.0,1380.0,0.0,33.0,6.0,1550.0,0.0,35.0,4.0,1659.0,0.0,10.0,2.0,494.0,0.0,Premier League
Harry Kane,27.0,188.0,England,Forward - Centre-Forward,right,Tottenham Hotspur,48.0,41.0,3953.0,0.0,40.0,24.0,3342.0,0.0,34.0,24.0,3040.0,0.0,17.0,14.0,1276.0,0.0,Premier League
Vincent Janssen,26.0,183.0,Netherlands,Forward - Centre-Forward,left,CF Monterrey,19.0,5.0,947.0,0.0,5.0,1.0,144.0,0.0,35.0,12.0,1806.0,0.0,12.0,2.0,590.0,0.0,Premier League
Fernando Llorente,35.0,193.0,Spain,Forward - Centre-Forward,right,SSC Napoli,31.0,5.0,985.0,0.0,35.0,8.0,1247.0,0.0,24.0,4.0,666.0,0.0,0.0,0.0,0.0,0.0,Premier League
Kazaiah Sterling,22.0,175.0,England  Jamaica,Forward - Centre-Forward,right,Southend United,30.0,12.0,2061.0,0.0,18.0,5.0,958.0,0.0,5.0,3.0,201.0,0.0,15.0,2.0,876.0,0.0,Premier League
Bernd Leno,28.0,190.0,Germany,Goalkeeper,right,Arsenal FC,38.0,0.0,3480.0,0.0,36.0,0.0,3195.0,0.0,32.0,0.0,2860.0,0.0,15.0,0.0,1350.0,0.0,Premier League
David Ospina,32.0,183.0,Colombia,Goalkeeper,right,SSC Napoli,21.0,0.0,1820.0,0.0,24.0,0.0,2087.0,0.0,23.0,0.0,2010.0,0.0,7.0,0.0,630.0,0.0,Premier League
Petr Cech,38.0,196.0,Czech Republic,Goalkeeper,left,Retired,38.0,0.0,3430.0,0.0,22.0,0.0,1935.0,0.0,,,,,,,,,Premier League
Emiliano Martínez,28.0,195.0,Argentina,Goalkeeper,right,Aston Villa,6.0,0.0,540.0,0.0,20.0,0.0,1800.0,0.0,23.0,0.0,2060.0,0.0,10.0,0.0,900.0,0.0,Premier League
Matt Macey,26.0,202.0,England,Goalkeeper,right,Arsenal FC,8.0,0.0,750.0,0.0,38.0,0.0,3313.0,0.0,8.0,0.0,720.0,0.0,3.0,0.0,270.0,0.0,Premier League
Dejan Iliev,25.0,195.0,North Macedonia  England,Goalkeeper,right,Shrewsbury Town,8.0,0.0,645.0,0.0,21.0,0.0,1877.0,0.0,22.0,0.0,1980.0,0.0,3.0,0.0,270.0,0.0,Premier League
Shkodran Mustafi,28.0,184.0,Germany  Albania,Defender - Centre-Back,right,Arsenal FC,38.0,3.0,3263.0,0.0,40.0,3.0,3333.0,0.0,27.0,1.0,2253.0,0.0,6.0,0.0,354.0,0.0,Premier League
Sokratis,32.0,186.0,Greece,Defender - Centre-Back,right,Arsenal FC,43.0,3.0,3574.0,0.0,40.0,3.0,3375.0,0.0,29.0,3.0,2325.0,0.0,1.0,0.0,71.0,0.0,Premier League
Calum Chambers,25.0,182.0,England,Defender - Centre-Back,right,Arsenal FC,25.0,0.0,1832.0,0.0,33.0,2.0,2766.0,0.0,18.0,1.0,1384.0,0.0,4.0,0.0,231.0,0.0,Premier League
Rob Holding,25.0,189.0,England,Defender - Centre-Back,right,Arsenal FC,28.0,1.0,2195.0,0.0,16.0,0.0,1317.0,0.0,23.0,1.0,1609.0,0.0,12.0,0.0,988.0,0.0,Premier League
Laurent Koscielny,35.0,185.0,France  Poland,Defender - Centre-Back,right,FC Girondins Bordeaux,33.0,2.0,2790.0,0.0,31.0,3.0,2406.0,0.0,28.0,0.0,2484.0,0.0,10.0,0.0,900.0,0.0,Premier League
Konstantinos Mavropanos,22.0,194.0,Greece,Defender - Centre-Back,right,VfB Stuttgart,24.0,3.0,2004.0,0.0,6.0,0.0,310.0,0.0,23.0,0.0,1924.0,0.0,3.0,0.0,173.0,0.0,Premier League
Julio Pleguezuelo,23.0,180.0,Spain,Defender - Centre-Back,right,Twente Enschede FC,22.0,1.0,1902.0,0.0,19.0,1.0,1523.0,0.0,22.0,0.0,1772.0,0.0,12.0,0.0,1080.0,0.0,Premier League
Zech Medley,20.0,195.0,England,Defender - Centre-Back,left,Gillingham FC,27.0,2.0,2245.0,0.0,19.0,1.0,1350.0,0.0,11.0,1.0,898.0,0.0,16.0,0.0,1430.0,0.0,Premier League
Sead Kolasinac,27.0,183.0,Bosnia-Herzegovina  Germany,Defender - Left-Back,left,Arsenal FC,36.0,5.0,2623.0,0.0,36.0,0.0,2789.0,0.0,32.0,0.0,2044.0,0.0,8.0,0.0,637.0,0.0,Premier League
Nacho Monreal,34.0,180.0,Spain,Defender - Left-Back,left,Real Sociedad,38.0,6.0,3091.0,0.0,36.0,1.0,2898.0,0.0,36.0,2.0,2962.0,0.0,11.0,2.0,898.0,0.0,Premier League
Héctor Bellerín,25.0,178.0,Spain,Defender - Right-Back,right,Arsenal FC,47.0,3.0,4161.0,0.0,19.0,0.0,1533.0,0.0,25.0,1.0,1949.0,0.0,14.0,0.0,1065.0,0.0,Premier League
Carl Jenkinson,28.0,185.0,England  Finland,Defender - Right-Back,right,Nottingham Forest,9.0,0.0,681.0,0.0,9.0,1.0,647.0,0.0,10.0,0.0,800.0,0.0,3.0,0.0,128.0,0.0,Premier League
Stephan Lichtsteiner,36.0,182.0,Switzerland,Defender - Right-Back,right,Retired,32.0,0.0,2018.0,0.0,23.0,1.0,1732.0,0.0,20.0,0.0,1346.0,0.0,,,,,Premier League
Jordi Osei-Tutu,22.0,176.0,England  Ghana,Defender - Right-Back,right,Cardiff City,18.0,2.0,1620.0,0.0,12.0,0.0,987.0,0.0,22.0,5.0,1359.0,0.0,7.0,0.0,594.0,0.0,Premier League
Granit Xhaka,28.0,186.0,Switzerland,Midfielder - Defensive Midfield,left,Arsenal FC,48.0,3.0,4150.0,0.0,40.0,4.0,3441.0,0.0,41.0,1.0,3433.0,0.0,14.0,0.0,1068.0,0.0,Premier League
Mohamed Elneny,28.0,179.0,Egypt,Midfielder - Defensive Midfield,right,Arsenal FC,32.0,1.0,2341.0,0.0,17.0,0.0,1013.0,0.0,36.0,1.0,3064.0,0.0,12.0,0.0,905.0,0.0,Premier League
Krystian Bielik,22.0,189.0,Poland,Midfielder - Defensive Midfield,right,Derby County,4.0,0.0,357.0,0.0,35.0,5.0,2905.0,0.0,22.0,0.0,1602.0,0.0,6.0,0.0,516.0,0.0,Premier League
Charlie Gilmour,21.0,170.0,Scotland  England,Midfielder - Defensive Midfield,right,Norwich City U23,9.0,3.0,584.0,0.0,25.0,4.0,1995.0,0.0,25.0,0.0,2223.0,0.0,,,,,Premier League
Lucas Torreira,24.0,166.0,Uruguay  Spain,Midfielder - Central Midfield,right,Atlético Madrid,38.0,4.0,3319.0,0.0,50.0,2.0,3219.0,0.0,39.0,2.0,2041.0,0.0,9.0,1.0,213.0,0.0,Premier League
Aaron Ramsey,29.0,182.0,Wales,Midfielder - Central Midfield,both,Juventus FC,32.0,11.0,2466.0,0.0,40.0,6.0,2171.0,0.0,35.0,4.0,1384.0,0.0,11.0,0.0,680.0,0.0,Premier League
Mattéo Guendouzi,21.0,185.0,France  Morocco,Midfielder - Central Midfield,right,Hertha BSC,21.0,0.0,1651.0,0.0,48.0,1.0,3040.0,0.0,34.0,0.0,2407.0,0.0,5.0,0.0,393.0,0.0,Premier League
Emile Smith Rowe,20.0,182.0,England,Midfielder - Central Midfield,right,Arsenal FC,22.0,8.0,1817.0,0.0,14.0,6.0,851.0,0.0,32.0,3.0,2056.0,0.0,6.0,4.0,293.0,0.0,Premier League
Joe Willock,21.0,186.0,England  Montserrat,Midfielder - Central Midfield,right,Arsenal FC,23.0,1.0,1587.0,0.0,20.0,12.0,1551.0,0.0,44.0,5.0,1855.0,0.0,10.0,2.0,674.0,0.0,Premier League
Ainsley Maitland-Niles,23.0,180.0,England,Midfielder - Right Midfield,right,Arsenal FC,32.0,0.0,2310.0,0.0,31.0,2.0,2188.0,0.0,33.0,1.0,2106.0,0.0,12.0,0.0,705.0,0.0,Premier League
Bukayo Saka,19.0,178.0,England  Nigeria,Midfielder - Left Midfield,left,Arsenal FC,21.0,8.0,1322.0,0.0,34.0,14.0,2189.0,0.0,39.0,4.0,2767.0,0.0,14.0,1.0,1089.0,0.0,Premier League
Henrikh Mkhitaryan,31.0,177.0,Armenia,Midfielder - Attacking Midfield,both,AS Roma,39.0,5.0,2582.0,0.0,39.0,6.0,2522.0,0.0,30.0,9.0,1942.0,0.0,15.0,6.0,1072.0,0.0,Premier League
Mesut Özil,32.0,180.0,Germany,Midfielder - Attacking Midfield,left,Arsenal FC,35.0,5.0,2953.0,0.0,35.0,6.0,2420.0,0.0,23.0,1.0,1812.0,0.0,,,,,Premier League
