name,age,height,citizenship,position,foot,current club,17/18 games,17/18 goals,17/18 assists,17/18 minutes,18/19 games,18/19 goals,18/19 assists,18/19 minutes,19/20 games,19/20 goals,19/20 assists,19/20 minutes,20/21 games,20/21 goals,20/21 assists,20/21 minutes,current league
Nicolas Viola,31.0,180.0,Italy,midfield - Central Midfield,left,Benevento Calcio,25.0,2.0,1892.0,0.0,28.0,6.0,2240.0,0.0,28.0,10.0,2479.0,0.0,1.0,0.0,45.0,0.0,Serie A
Ledian Memushaj,34.0,175.0,Albania,midfield - Central Midfield,right,Delfino Pescara 1936,17.0,0.0,1260.0,0.0,39.0,2.0,3433.0,0.0,39.0,4.0,3297.0,0.0,15.0,1.0,904.0,0.0,Serie A
Mirko Eramo,31.0,181.0,Italy,midfield - Central Midfield,right,Ascoli Calcio,25.0,2.0,1848.0,0.0,38.0,5.0,2996.0,0.0,35.0,2.0,2214.0,0.0,5.0,0.0,148.0,0.0,Serie A
Lorenzo Del Pinto,30.0,180.0,Italy,midfield - Central Midfield,right,Benevento Calcio,16.0,0.0,843.0,0.0,19.0,0.0,937.0,0.0,18.0,0.0,477.0,0.0,1.0,0.0,10.0,0.0,Serie A
Giovanni Volpicelli,21.0,175.0,Italy,midfield - Central Midfield,right,SS Juve Stabia,24.0,3.0,2051.0,0.0,1.0,0.0,27.0,0.0,11.0,0.0,639.0,0.0,0.0,0.0,0.0,0.0,Serie A
Alessio Donnarumma,22.0,,Italy,midfield - Central Midfield,,Nocerina 1910,27.0,2.0,2365.0,0.0,8.0,0.0,314.0,0.0,5.0,0.0,196.0,0.0,5.0,1.0,264.0,0.0,Serie A
Siriki Sanogo,19.0,178.0,Cote d'Ivoire,midfield - Central Midfield,left,Benevento Calcio,25.0,4.0,2094.0,0.0,19.0,1.0,1424.0,0.0,6.0,0.0,354.0,0.0,2.0,1.0,177.0,0.0,Serie A
Marco D'Alessandro,29.0,173.0,Italy,midfield - Right Midfield,right,SPAL,17.0,1.0,1133.0,0.0,25.0,0.0,1548.0,0.0,17.0,2.0,937.0,0.0,11.0,0.0,671.0,0.0,Serie A
Guilherme,29.0,174.0,Brazil,midfield - Attacking Midfield,left,Göztepe,34.0,7.0,2469.0,0.0,35.0,5.0,2577.0,0.0,44.0,9.0,2649.0,0.0,13.0,3.0,851.0,0.0,Serie A
Filip Djuricic,28.0,181.0,Serbia,midfield - Attacking Midfield,right,US Sassuolo,17.0,0.0,999.0,0.0,26.0,2.0,1485.0,0.0,30.0,5.0,1674.0,0.0,12.0,3.0,844.0,0.0,Serie A
Mamadou Kanoute,27.0,174.0,Senegal  Italy,attack - Left Winger,right,Palermo FC,10.0,0.0,384.0,0.0,24.0,4.0,1517.0,0.0,32.0,7.0,2364.0,0.0,16.0,1.0,1137.0,0.0,Serie A
Amato Ciciretti,27.0,170.0,Italy,attack - Right Winger,left,Chievo Verona,21.0,3.0,1297.0,0.0,21.0,2.0,1097.0,0.0,19.0,4.0,1138.0,0.0,11.0,1.0,506.0,0.0,Serie A
Vittorio Parigini,24.0,180.0,Italy,attack - Right Winger,right,Genoa CFC,21.0,0.0,854.0,0.0,18.0,0.0,443.0,0.0,15.0,3.0,737.0,0.0,5.0,0.0,135.0,0.0,Serie A
Cristiano Lombardi,25.0,180.0,Italy,attack - Right Winger,right,US Salernitana 1919,17.0,0.0,1116.0,0.0,13.0,0.0,1071.0,0.0,23.0,5.0,1631.0,0.0,4.0,0.0,112.0,0.0,Serie A
Enrico Brignola,21.0,180.0,Italy,attack - Second Striker,left,SPAL,28.0,8.0,2138.0,0.0,10.0,1.0,393.0,0.0,5.0,0.0,129.0,0.0,11.0,1.0,324.0,0.0,Serie A
Cheick Diabaté,32.0,194.0,Mali,attack - Centre-Forward,right,Esteghlal FC,11.0,8.0,662.0,0.0,19.0,10.0,1563.0,0.0,19.0,12.0,1325.0,0.0,3.0,0.0,72.0,0.0,Serie A
George Pușcaș,24.0,188.0,Romania,attack - Centre-Forward,right,Reading FC,31.0,10.0,2344.0,0.0,33.0,9.0,1768.0,0.0,42.0,14.0,2823.0,0.0,9.0,2.0,363.0,0.0,Serie A
Fabio Ceravolo,33.0,180.0,Italy,attack - Centre-Forward,right,US Cremonese,19.0,7.0,837.0,0.0,26.0,2.0,1271.0,0.0,26.0,2.0,1393.0,0.0,14.0,1.0,494.0,0.0,Serie A
Pietro Iemmello,28.0,186.0,Italy,attack - Centre-Forward,right,UD Las Palmas,16.0,2.0,884.0,0.0,26.0,7.0,1748.0,0.0,39.0,19.0,2969.0,0.0,12.0,1.0,554.0,0.0,Serie A
Samuel Armenteros,30.0,178.0,Sweden  Cuba,attack - Centre-Forward,left,Al-Fujairah SC,40.0,9.0,2172.0,0.0,14.0,4.0,820.0,0.0,24.0,5.0,1038.0,0.0,11.0,4.0,990.0,0.0,Serie A
Massimo Coda,32.0,184.0,Italy,attack - Centre-Forward,right,US Lecce,25.0,4.0,1501.0,0.0,40.0,23.0,3470.0,0.0,30.0,7.0,2240.0,0.0,19.0,10.0,1456.0,0.0,Serie A
Karamoko Cissé,32.0,186.0,Guinea  Italy,attack - Centre-Forward,right,AS Cittadella,34.0,4.0,1876.0,0.0,15.0,3.0,807.0,0.0,18.0,4.0,920.0,0.0,10.0,1.0,392.0,0.0,Serie A
Vincenzo Pinto,20.0,185.0,Italy,attack - Centre-Forward,,Without Club,25.0,8.0,1729.0,0.0,6.0,2.0,357.0,0.0,8.0,2.0,501.0,0.0,,,,,Serie A
Stefano Sorrentino,41.0,186.0,Italy,Goalkeeper,right,Unknown,39.0,0.0,3510.0,0.0,31.0,0.0,2790.0,0.0,,,,,,,,,Serie A
Andrea Seculin,30.0,190.0,Italy,Goalkeeper,right,Chievo Verona,1.0,0.0,120.0,0.0,3.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,390.0,0.0,Serie A
Alessandro Confente,22.0,194.0,Italy,Goalkeeper,right,Calcio Catania,2.0,0.0,210.0,0.0,35.0,0.0,3150.0,0.0,29.0,0.0,2554.0,0.0,6.0,0.0,540.0,0.0,Serie A
Filippo Pavoni,21.0,186.0,Italy,Goalkeeper,right,FC Legnago Salus,28.0,0.0,2520.0,0.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A
Mattia Bani,27.0,188.0,Italy,Defender - Centre-Back,right,Genoa CFC,18.0,0.0,1526.0,0.0,31.0,0.0,2627.0,0.0,27.0,4.0,2211.0,0.0,12.0,0.0,1000.0,0.0,Serie A
Nenad Tomović,33.0,184.0,Serbia,Defender - Centre-Back,right,SPAL,29.0,0.0,2437.0,0.0,11.0,1.0,831.0,0.0,25.0,0.0,1911.0,0.0,18.0,1.0,1512.0,0.0,Serie A
Dario Dainelli,41.0,191.0,Italy,Defender - Centre-Back,right,Retired,23.0,0.0,1641.0,0.0,18.0,0.0,1424.0,0.0,,,,,,,,,Serie A
Alessandro Gamberini,39.0,185.0,Italy,Defender - Centre-Back,right,Retired,24.0,0.0,1923.0,0.0,,,,,,,,,,,,,Serie A
Michele Rigione,29.0,185.0,Italy,Defender - Centre-Back,right,Chievo Verona,28.0,1.0,2039.0,0.0,9.0,0.0,487.0,0.0,22.0,3.0,2040.0,0.0,11.0,1.0,730.0,0.0,Serie A
Bostjan Cesar,38.0,191.0,Slovenia,Defender - Centre-Back,left,Retired,10.0,0.0,544.0,0.0,15.0,1.0,1166.0,0.0,21.0,0.0,1890.0,0.0,,,,,Serie A
Strahinja Tanasijevic,23.0,183.0,Serbia,Defender - Centre-Back,right,Chievo Verona,18.0,0.0,1585.0,0.0,2.0,0.0,72.0,0.0,9.0,0.0,668.0,0.0,,,,,Serie A
Pawel Jaroszynski,26.0,184.0,Poland,Defender - Left-Back,left,Delfino Pescara 1936,12.0,0.0,911.0,0.0,20.0,0.0,1424.0,0.0,34.0,0.0,2898.0,0.0,15.0,0.0,1253.0,0.0,Serie A
Massimo Gobbi,40.0,183.0,Italy,Defender - Left-Back,left,Retired,26.0,0.0,2158.0,0.0,17.0,0.0,1271.0,0.0,,,,,,,,,Serie A
Fabio Depaoli,23.0,182.0,Italy,Defender - Right-Back,right,Atalanta BC,20.0,0.0,1310.0,0.0,34.0,0.0,2503.0,0.0,29.0,0.0,1851.0,0.0,8.0,0.0,276.0,0.0,Serie A
Fabrizio Cacciatore,34.0,182.0,Italy,Defender - Right-Back,right,Without Club,35.0,3.0,3080.0,0.0,16.0,0.0,1257.0,0.0,17.0,0.0,1245.0,0.0,,,,,Serie A
Nicolas Frey,36.0,184.0,France,Defender - Right-Back,right,Retired,12.0,0.0,1017.0,0.0,5.0,0.0,226.0,0.0,10.0,0.0,750.0,0.0,,,,,Serie A
Ivan Radovanovic,32.0,187.0,Serbia,midfield - Defensive Midfield,right,Genoa CFC,36.0,1.0,3261.0,0.0,36.0,0.0,3080.0,0.0,22.0,0.0,1522.0,0.0,15.0,0.0,851.0,0.0,Serie A
Lucas Castro,31.0,182.0,Argentina,midfield - Central Midfield,right,SPAL,25.0,3.0,1993.0,0.0,13.0,1.0,987.0,0.0,24.0,2.0,1150.0,0.0,13.0,3.0,882.0,0.0,Serie A
Perparim Hetemaj,34.0,179.0,Finland  Kosovo,midfield - Central Midfield,right,Benevento Calcio,33.0,3.0,2506.0,0.0,31.0,2.0,2250.0,0.0,33.0,0.0,2349.0,0.0,14.0,0.0,808.0,0.0,Serie A
Samuel Bastien,24.0,175.0,Belgium  DR Congo,midfield - Central Midfield,right,Standard Liège,22.0,1.0,1451.0,0.0,30.0,2.0,1477.0,0.0,32.0,5.0,2809.0,0.0,17.0,2.0,1430.0,0.0,Serie A
Nicola Rigoni,30.0,185.0,Italy,midfield - Central Midfield,right,AC Monza,16.0,0.0,1055.0,0.0,26.0,1.0,2105.0,0.0,18.0,2.0,1008.0,0.0,2.0,0.0,85.0,0.0,Serie A
Sofian Kiyine,23.0,182.0,Morocco  Belgium,midfield - Central Midfield,right,SS Lazio,23.0,2.0,1595.0,0.0,25.0,0.0,918.0,0.0,36.0,11.0,2756.0,0.0,0.0,0.0,0.0,0.0,Serie A
Gianluca Gaudino,24.0,179.0,Germany,midfield - Central Midfield,right,BSC Young Boys,4.0,0.0,191.0,0.0,12.0,1.0,464.0,0.0,34.0,5.0,1616.0,0.0,17.0,1.0,529.0,0.0,Serie A
Antonio Cinelli,31.0,178.0,Italy,midfield - Central Midfield,right,LR Vicenza Virtus,16.0,0.0,867.0,0.0,16.0,1.0,1126.0,0.0,25.0,4.0,1906.0,0.0,17.0,0.0,1085.0,0.0,Serie A
Mehdi Léris,22.0,186.0,France  Algeria,midfield - Central Midfield,right,UC Sampdoria,14.0,2.0,875.0,0.0,24.0,1.0,1700.0,0.0,16.0,1.0,588.0,0.0,13.0,0.0,328.0,0.0,Serie A
Emanuele Giaccherini,35.0,167.0,Italy,midfield - Left Midfield,right,Chievo Verona,18.0,3.0,1027.0,0.0,28.0,3.0,2186.0,0.0,24.0,5.0,1541.0,0.0,7.0,1.0,158.0,0.0,Serie A
Valter Birsa,34.0,184.0,Slovenia,midfield - Attacking Midfield,left,Without Club,36.0,3.0,2639.0,0.0,31.0,2.0,1534.0,0.0,15.0,0.0,475.0,0.0,,,,,Serie A
Luca Garritano,26.0,172.0,Italy,midfield - Attacking Midfield,right,Chievo Verona,32.0,0.0,1729.0,0.0,26.0,3.0,1425.0,0.0,35.0,4.0,2127.0,0.0,16.0,4.0,1350.0,0.0,Serie A
Kevin Yamga,24.0,187.0,France  Cameroon,attack - Left Winger,right,Vejle Boldklub,7.0,0.0,376.0,0.0,22.0,1.0,1549.0,0.0,22.0,1.0,1577.0,0.0,7.0,2.0,420.0,0.0,Serie A
Emanuel Vignato,20.0,175.0,Italy  Brazil,attack - Right Winger,right,Bologna FC 1909,23.0,7.0,1986.0,0.0,22.0,6.0,1690.0,0.0,37.0,5.0,2427.0,0.0,17.0,2.0,672.0,0.0,Serie A
Manuel Pucciarelli,29.0,174.0,Italy,attack - Second Striker,right,Chievo Verona,24.0,2.0,1509.0,0.0,10.0,0.0,298.0,0.0,21.0,5.0,1205.0,0.0,2.0,0.0,60.0,0.0,Serie A
Riccardo Meggiorini,35.0,182.0,Italy,attack - Second Striker,left,LR Vicenza Virtus,15.0,0.0,788.0,0.0,25.0,3.0,1555.0,0.0,28.0,9.0,2049.0,0.0,13.0,6.0,783.0,0.0,Serie A
Roberto Inglese,29.0,186.0,Italy,attack - Centre-Forward,right,Parma Calcio 1913,36.0,13.0,2934.0,0.0,25.0,9.0,1968.0,0.0,19.0,4.0,897.0,0.0,11.0,0.0,520.0,0.0,Serie A
Mariusz Stepinski,25.0,183.0,Poland,attack - Centre-Forward,right,US Lecce,24.0,5.0,769.0,0.0,37.0,6.0,2658.0,0.0,24.0,3.0,949.0,0.0,17.0,5.0,1113.0,0.0,Serie A
Alejandro Rodríguez,29.0,183.0,Spain,attack - Centre-Forward,right,Virtus Entella,19.0,8.0,1032.0,0.0,7.0,0.0,88.0,0.0,27.0,2.0,1386.0,0.0,,,,,Serie A
Sergio Pellissier,41.0,175.0,Italy,attack - Centre-Forward,right,Retired,19.0,2.0,639.0,0.0,19.0,4.0,953.0,0.0,,,,,,,,,Serie A
Alex Meret,23.0,190.0,Italy,Goalkeeper,left,SSC Napoli,14.0,0.0,1249.0,0.0,21.0,0.0,1781.0,0.0,29.0,0.0,2580.0,0.0,9.0,0.0,810.0,0.0,Serie A
Alfred Gomis,27.0,196.0,Senegal  Italy,Goalkeeper,right,Stade Rennais FC,28.0,0.0,2441.0,0.0,21.0,0.0,1811.0,0.0,21.0,0.0,1800.0,0.0,14.0,0.0,1260.0,0.0,Serie A
Gabriele Marchegiani,24.0,189.0,Italy,Goalkeeper,right,Potenza Calcio,1.0,0.0,0.0,0.0,39.0,0.0,3510.0,0.0,24.0,0.0,2160.0,0.0,7.0,0.0,630.0,0.0,Serie A
Giacomo Poluzzi,32.0,186.0,Italy,Goalkeeper,left,FC Südtirol,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,21.0,0.0,1873.0,0.0,20.0,0.0,1800.0,0.0,Serie A
Luca Seri,21.0,181.0,Italy,Goalkeeper,right,Mezzolara Calcio,24.0,0.0,2126.0,0.0,14.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serie A
Francesco Vicari,26.0,190.0,Italy,Defender - Centre-Back,right,SPAL,35.0,1.0,2951.0,0.0,29.0,2.0,2383.0,0.0,37.0,0.0,3171.0,0.0,13.0,0.0,1170.0,0.0,Serie A
Bartosz Salamon,29.0,194.0,Poland,Defender - Centre-Back,right,Lech Poznan,22.0,0.0,1722.0,0.0,21.0,0.0,1814.0,0.0,8.0,0.0,366.0,0.0,14.0,2.0,902.0,0.0,Serie A
Lorenco Simic,24.0,195.0,Croatia,Defender - Centre-Back,right,Zaglebie Lubin,21.0,4.0,1579.0,0.0,8.0,0.0,233.0,0.0,7.0,0.0,551.0,0.0,11.0,4.0,846.0,0.0,Serie A
Marios Ikonomou,28.0,189.0,Greece,Defender - Centre-Back,left,FC Copenhagen,9.0,0.0,622.0,0.0,36.0,3.0,3218.0,0.0,28.0,1.0,1927.0,0.0,9.0,0.0,236.0,0.0,Serie A
Thiago Cionek,34.0,183.0,Poland  Brazil,Defender - Centre-Back,right,Reggina 1914,33.0,2.0,2862.0,0.0,33.0,0.0,2727.0,0.0,30.0,1.0,2345.0,0.0,14.0,0.0,1056.0,0.0,Serie A
Felipe,36.0,188.0,Brazil  Italy,Defender - Centre-Back,left,Without Club,30.0,1.0,2577.0,0.0,31.0,3.0,2453.0,0.0,16.0,0.0,1086.0,0.0,,,,,Serie A
Michele Cremonesi,32.0,183.0,Italy,Defender - Centre-Back,both,Venezia FC,22.0,0.0,1783.0,0.0,18.0,0.0,1497.0,0.0,20.0,0.0,1560.0,0.0,6.0,0.0,336.0,0.0,Serie A
Sauli Väisänen,26.0,188.0,Finland,Defender - Centre-Back,right,Chievo Verona,13.0,0.0,827.0,0.0,27.0,0.0,2210.0,0.0,16.0,1.0,1346.0,0.0,,,,,Serie A
Daniele Gasparetto,32.0,195.0,Italy,Defender - Centre-Back,right,Reggina 1914,31.0,2.0,2662.0,0.0,26.0,0.0,2038.0,0.0,13.0,0.0,625.0,0.0,5.0,0.0,326.0,0.0,Serie A
Fabio Della Giovanna,23.0,182.0,Italy,Defender - Centre-Back,left,Imolese Calcio 1919,11.0,0.0,600.0,0.0,12.0,1.0,623.0,0.0,20.0,0.0,1383.0,0.0,1.0,0.0,57.0,0.0,Serie A
Lorenzo Polvani,26.0,188.0,Italy,Defender - Centre-Back,right,San Donato - Tavarnelle,7.0,0.0,34.0,0.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,90.0,0.0,Serie A
Giacomo Boccafoglia,22.0,180.0,Italy,Defender - Centre-Back,right,Union San Giorgio Sedico,23.0,1.0,2025.0,0.0,23.0,0.0,1806.0,0.0,,,,,9.0,0.0,517.0,0.0,Serie A
Renato,22.0,186.0,Brazil,Defender - Centre-Back,left,Tombense Futebol Clube (MG),25.0,0.0,2149.0,0.0,,,,,,,,,,,,,Serie A
Filippo Costa,25.0,175.0,Italy,Defender - Left-Back,left,Virtus Entella,24.0,0.0,1504.0,0.0,11.0,0.0,659.0,0.0,32.0,1.0,2334.0,0.0,10.0,1.0,602.0,0.0,Serie A
Boukary Dramé,35.0,180.0,Senegal  France,Defender - Left-Back,left,Without Club,5.0,0.0,90.0,0.0,,,,,6.0,0.0,297.0,0.0,,,,,Serie A
Pa Konate,26.0,178.0,Guinea  Sweden,Defender - Left-Back,left,Without Club,10.0,0.0,545.0,0.0,25.0,1.0,1851.0,0.0,21.0,2.0,1773.0,0.0,2.0,0.0,180.0,0.0,Serie A
Federico Mattiello,25.0,184.0,Italy,Defender - Right-Back,right,Spezia Calcio,31.0,0.0,2259.0,0.0,19.0,1.0,1495.0,0.0,18.0,0.0,925.0,0.0,2.0,0.0,94.0,0.0,Serie A
Federico Viviani,28.0,180.0,Italy,midfield - Defensive Midfield,right,SPAL,30.0,3.0,2578.0,0.0,7.0,1.0,434.0,0.0,10.0,0.0,382.0,0.0,1.0,0.0,13.0,0.0,Serie A
Everton Luiz,32.0,173.0,Brazil,midfield - Defensive Midfield,right,Real Salt Lake City,38.0,1.0,2954.0,0.0,43.0,0.0,2906.0,0.0,15.0,0.0,987.0,0.0,,,,,Serie A
Salvatore Esposito,20.0,178.0,Italy,midfield - Defensive Midfield,right,SPAL,13.0,2.0,1098.0,0.0,27.0,6.0,2249.0,0.0,41.0,1.0,2535.0,0.0,17.0,2.0,1399.0,0.0,Serie A
Alberto Grassi,25.0,183.0,Italy,midfield - Central Midfield,right,Parma Calcio 1913,28.0,3.0,2261.0,0.0,7.0,0.0,462.0,0.0,17.0,1.0,660.0,0.0,9.0,0.0,488.0,0.0,Serie A
Jasmin Kurtic,32.0,186.0,Slovenia,midfield - Central Midfield,right,Parma Calcio 1913,35.0,3.0,2289.0,0.0,31.0,6.0,2580.0,0.0,39.0,4.0,3277.0,0.0,15.0,2.0,1186.0,0.0,Serie A
Luca Rizzo,28.0,188.0,Italy,midfield - Central Midfield,right,Without Club,13.0,2.0,510.0,0.0,5.0,0.0,195.0,0.0,4.0,0.0,165.0,0.0,,,,,Serie A
Pasquale Schiattarella,33.0,177.0,Italy,midfield - Central Midfield,right,Benevento Calcio,33.0,1.0,2132.0,0.0,29.0,0.0,1935.0,0.0,27.0,0.0,2192.0,0.0,16.0,1.0,1346.0,0.0,Serie A
Luca Mora,32.0,183.0,Italy,midfield - Central Midfield,left,Spezia Calcio,34.0,0.0,2090.0,0.0,32.0,4.0,2268.0,0.0,31.0,2.0,1918.0,0.0,6.0,0.0,288.0,0.0,Serie A
Mattia Vitale,23.0,183.0,Italy,midfield - Central Midfield,left,Frosinone Calcio,3.0,0.0,186.0,0.0,14.0,1.0,937.0,0.0,7.0,0.0,222.0,0.0,3.0,0.0,220.0,0.0,Serie A
Alessandro Bellemo,25.0,184.0,Italy,midfield - Central Midfield,right,Como 1907,10.0,0.0,375.0,0.0,38.0,0.0,3011.0,0.0,28.0,0.0,2451.0,0.0,17.0,1.0,1475.0,0.0,Serie A
Eros Schiavon,37.0,178.0,Italy,midfield - Central Midfield,right,ACN Siena 1904,13.0,0.0,460.0,0.0,21.0,0.0,930.0,0.0,21.0,0.0,1793.0,0.0,7.0,0.0,459.0,0.0,Serie A
Manuel Lazzari,27.0,174.0,Italy,midfield - Right Midfield,right,SS Lazio,38.0,2.0,3178.0,0.0,34.0,0.0,2932.0,0.0,40.0,1.0,3275.0,0.0,17.0,1.0,1302.0,0.0,Serie A
Francesco Pio Russo,21.0,176.0,Italy,midfield - Left Midfield,right,AC Crema 1908,13.0,3.0,1060.0,0.0,32.0,4.0,959.0,0.0,17.0,1.0,684.0,0.0,10.0,1.0,781.0,0.0,Serie A
Alberto Paloschi,31.0,183.0,Italy,attack - Centre-Forward,right,SPAL,37.0,7.0,2279.0,0.0,25.0,2.0,959.0,0.0,19.0,1.0,818.0,0.0,15.0,5.0,810.0,0.0,Serie A
Mirco Antenucci,36.0,180.0,Italy,attack - Centre-Forward,right,SSC Bari,34.0,11.0,2663.0,0.0,36.0,5.0,2213.0,0.0,34.0,23.0,2966.0,0.0,17.0,9.0,1355.0,0.0,Serie A
Federico Bonazzoli,23.0,182.0,Italy,attack - Centre-Forward,left,Torino FC,12.0,0.0,196.0,0.0,37.0,8.0,2844.0,0.0,19.0,6.0,739.0,0.0,15.0,2.0,643.0,0.0,Serie A
Marco Borriello,38.0,186.0,Italy,attack - Centre-Forward,left,Retired,17.0,1.0,947.0,0.0,7.0,0.0,380.0,0.0,,,,,,,,,Serie A
Sergio Floccari,39.0,180.0,Italy,attack - Centre-Forward,right,SPAL,21.0,3.0,969.0,0.0,21.0,4.0,1052.0,0.0,26.0,2.0,1107.0,0.0,11.0,0.0,496.0,0.0,Serie A
Leonardo Ubaldi,21.0,,Italy,attack - Centre-Forward,right,ASD Cannara,21.0,3.0,956.0,0.0,,,,,22.0,4.0,905.0,0.0,9.0,8.0,745.0,0.0,Serie A
Gabriel Barbosa,21.0,195.0,Brazil,attack - Centre-Forward,right,Figueirense Futebol Clube,24.0,7.0,1529.0,0.0,,,,,7.0,0.0,204.0,0.0,,,,,Serie A
Nícolas,32.0,190.0,Brazil  Italy,Goalkeeper,right,Udinese Calcio,37.0,0.0,3330.0,0.0,1.0,0.0,120.0,0.0,2.0,0.0,180.0,0.0,2.0,0.0,180.0,0.0,Serie A
Marco Silvestri,29.0,191.0,Italy,Goalkeeper,right,Hellas Verona,4.0,0.0,390.0,0.0,41.0,0.0,3720.0,0.0,36.0,0.0,3270.0,0.0,16.0,0.0,1440.0,0.0,Serie A
Ferdinando Coppola,42.0,188.0,Italy,Goalkeeper,right,Retired,0.0,0.0,0.0,0.0,,,,,,,,,,,,,Serie A
Nicola Borghetto,21.0,188.0,Italy,Goalkeeper,left,Hellas Verona,30.0,0.0,2700.0,0.0,32.0,0.0,2879.0,0.0,9.0,0.0,779.0,0.0,0.0,0.0,0.0,0.0,Serie A
Martín Cáceres,33.0,180.0,Uruguay,Defender - Centre-Back,right,ACF Fiorentina,25.0,4.0,2001.0,0.0,17.0,0.0,1278.0,0.0,30.0,2.0,2480.0,0.0,13.0,1.0,1125.0,0.0,Serie A
Jagos Vukovic,32.0,195.0,Serbia,Defender - Centre-Back,left,Qingdao Huanghai,20.0,1.0,1669.0,0.0,28.0,3.0,2431.0,0.0,16.0,1.0,1440.0,0.0,,,,,Serie A
Thomas Heurtaux,32.0,183.0,France,Defender - Centre-Back,right,Without Club,19.0,0.0,1603.0,0.0,5.0,0.0,144.0,0.0,9.0,0.0,565.0,0.0,,,,,Serie A
Alex Ferrari,26.0,191.0,Italy,Defender - Centre-Back,right,UC Sampdoria,27.0,1.0,2295.0,0.0,7.0,0.0,660.0,0.0,13.0,0.0,1050.0,0.0,6.0,0.0,458.0,0.0,Serie A
Antonio Caracciolo,30.0,185.0,Italy,Defender - Centre-Back,right,AC Pisa 1909,33.0,2.0,2855.0,0.0,29.0,3.0,2472.0,0.0,33.0,0.0,2911.0,0.0,16.0,1.0,1440.0,0.0,Serie A
Matteo Bianchetti,27.0,189.0,Italy,Defender - Centre-Back,right,US Cremonese,4.0,0.0,293.0,0.0,21.0,1.0,1747.0,0.0,36.0,1.0,3123.0,0.0,16.0,0.0,1440.0,0.0,Serie A
Riccardo Brosco,29.0,190.0,Italy,Defender - Centre-Back,right,Ascoli Calcio,28.0,0.0,1950.0,0.0,32.0,5.0,2880.0,0.0,30.0,2.0,2685.0,0.0,14.0,0.0,1259.0,0.0,Serie A
Samuel Souprayen,31.0,187.0,France,Defender - Centre-Back,left,AJ Auxerre,25.0,0.0,1881.0,0.0,31.0,1.0,2768.0,0.0,23.0,0.0,2043.0,0.0,0.0,0.0,0.0,0.0,Serie A
Alejandro González,32.0,184.0,Uruguay  Spain,Defender - Centre-Back,right,Club Sporting Cristal,13.0,0.0,1079.0,0.0,27.0,0.0,2346.0,0.0,15.0,0.0,1274.0,0.0,,,,,Serie A
Nicolò Cherubin,34.0,188.0,Italy,Defender - Centre-Back,left,SS Arezzo,10.0,0.0,809.0,0.0,15.0,0.0,1305.0,0.0,5.0,0.0,229.0,0.0,8.0,0.0,667.0,0.0,Serie A
Deian Boldor,25.0,189.0,Romania,Defender - Centre-Back,left,Without Club,1.0,0.0,90.0,0.0,5.0,0.0,204.0,0.0,26.0,0.0,2134.0,0.0,13.0,0.0,1170.0,0.0,Serie A
Marash Kumbulla,20.0,191.0,Albania  Italy,Defender - Centre-Back,right,AS Roma,20.0,1.0,1725.0,0.0,6.0,0.0,304.0,0.0,26.0,1.0,2078.0,0.0,14.0,2.0,888.0,0.0,Serie A
Gian Filippo Felicioli,23.0,182.0,Italy,Defender - Left-Back,left,Venezia FC,8.0,0.0,379.0,0.0,10.0,0.0,823.0,0.0,9.0,0.0,626.0,0.0,13.0,0.0,1004.0,0.0,Serie A
Michelangelo Albertazzi,30.0,186.0,Italy,Defender - Left-Back,left,Without Club,,,,,6.0,0.0,567.0,0.0,,,,,,,,,Serie A
Bruno Zuculini,27.0,182.0,Argentina  Italy,midfield - Defensive Midfield,right,Club Atlético River Plate,33.0,3.0,2132.0,0.0,24.0,1.0,1876.0,0.0,16.0,3.0,914.0,0.0,,,,,Serie A
Marco Fossati,28.0,180.0,Italy,midfield - Defensive Midfield,right,AC Monza,19.0,0.0,1307.0,0.0,17.0,1.0,943.0,0.0,24.0,2.0,1891.0,0.0,12.0,0.0,723.0,0.0,Serie A
Andrea Danzi,21.0,175.0,Italy,midfield - Defensive Midfield,right,Hellas Verona,30.0,2.0,2502.0,0.0,14.0,1.0,856.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,194.0,0.0,Serie A
Daniel Bessa,27.0,178.0,Italy  Brazil,midfield - Central Midfield,right,Hellas Verona,31.0,3.0,2078.0,0.0,36.0,1.0,2520.0,0.0,17.0,3.0,1431.0,0.0,,,,,Serie A
Rômulo,33.0,178.0,Italy  Brazil,midfield - Central Midfield,right,Without Club,41.0,3.0,3562.0,0.0,32.0,1.0,2560.0,0.0,24.0,1.0,1755.0,0.0,,,,,Serie A
Mattia Valoti,27.0,181.0,Italy,midfield - Central Midfield,right,SPAL,28.0,3.0,1664.0,0.0,25.0,2.0,1296.0,0.0,30.0,5.0,1642.0,0.0,16.0,4.0,1118.0,0.0,Serie A
Marcel Büchel,29.0,175.0,Liechtenstein  Austria,midfield - Central Midfield,left,Ascoli Calcio,24.0,0.0,1820.0,0.0,1.0,0.0,90.0,0.0,7.0,0.0,429.0,0.0,11.0,0.0,797.0,0.0,Serie A
