name,age,height,citizenship,position,foot,current club,17/18 games,17/18 goals,17/18 assists,17/18 minutes,18/19 games,18/19 goals,18/19 assists,18/19 minutes,19/20 games,19/20 goals,19/20 assists,19/20 minutes,20/21 games,20/21 goals,20/21 assists,20/21 minutes,current league
Robin Koch,24,"1,91 m",Germany,Defender - Centre-Back,right,Leeds United,32.0,2.0,2456.0,0.0,25.0,1.0,1987.0,0.0,34.0,2.0,2807.0,0.0,11.0,0.0,909.0,0.0,Bundesliga
Marc Oliver Kempf,25,"1,86 m",Germany,Defender - Centre-Back,left,VfB Stuttgart,14.0,0.0,1018.0,0.0,24.0,2.0,2115.0,0.0,23.0,2.0,1789.0,0.0,16.0,2.0,1367.0,0.0,Bundesliga
Philipp Lienhart,24,"1,89 m",Austria,Defender - Centre-Back,right,SC Freiburg,14.0,0.0,1137.0,0.0,16.0,0.0,709.0,0.0,24.0,0.0,1946.0,0.0,17.0,3.0,1530.0,0.0,Bundesliga
Manuel Gulde,29,"1,84 m",Germany,Defender - Centre-Back,right,SC Freiburg,17.0,1.0,1530.0,0.0,22.0,1.0,1798.0,0.0,18.0,1.0,1417.0,0.0,11.0,1.0,755.0,0.0,Bundesliga
Georg Niedermeier,34,"1,90 m",Germany,Defender - Centre-Back,right,Without Club,4.0,1.0,360.0,0.0,19.0,2.0,1266.0,0.0,,,,,,,,,Bundesliga
Christian Günter,27,"1,85 m",Germany,Defender - Left-Back,left,SC Freiburg,39.0,1.0,3510.0,0.0,34.0,0.0,3090.0,0.0,36.0,2.0,3241.0,0.0,17.0,0.0,1530.0,0.0,Bundesliga
Gaëtan Bussmann,29,"1,84 m",France,Defender - Left-Back,left,FC Erzgebirge Aue,1.0,0.0,90.0,0.0,5.0,0.0,480.0,0.0,10.0,0.0,900.0,0.0,2.0,0.0,49.0,0.0,Bundesliga
Chima Okoroji,23,"1,80 m",England  Germany,Defender - Left-Back,left,SC Paderborn 07,35.0,0.0,3029.0,0.0,16.0,1.0,1336.0,0.0,35.0,1.0,2993.0,0.0,10.0,0.0,717.0,0.0,Bundesliga
Pascal Stenzel,24,"1,83 m",Germany,Defender - Right-Back,right,VfB Stuttgart,30.0,1.0,2374.0,0.0,24.0,0.0,1737.0,0.0,37.0,0.0,3142.0,0.0,12.0,0.0,846.0,0.0,Bundesliga
Lukas Kübler,28,"1,81 m",Germany,Defender - Right-Back,right,SC Freiburg,16.0,0.0,1241.0,0.0,16.0,0.0,1186.0,0.0,7.0,1.0,390.0,0.0,8.0,0.0,331.0,0.0,Bundesliga
Mohamed Dräger,24,"1,78 m",Tunisia  Germany,Defender - Right-Back,right,Olympiacos Piraeus,29.0,8.0,2304.0,0.0,36.0,0.0,3147.0,0.0,18.0,1.0,1457.0,0.0,5.0,0.0,328.0,0.0,Bundesliga
Nicolas Höfler,30,"1,81 m",Germany,midfield - Defensive Midfield,right,SC Freiburg,31.0,1.0,2612.0,0.0,21.0,0.0,1916.0,0.0,33.0,1.0,2905.0,0.0,17.0,1.0,1469.0,0.0,Bundesliga
Amir Abrashi,30,"1,72 m",Albania  Switzerland,midfield - Defensive Midfield,right,SC Freiburg,15.0,0.0,1037.0,0.0,10.0,0.0,790.0,0.0,14.0,0.0,752.0,0.0,4.0,0.0,6.0,0.0,Bundesliga
Patrick Kammerbauer,23,"1,74 m",Germany,midfield - Defensive Midfield,right,Eintracht Braunschweig,19.0,2.0,1251.0,0.0,8.0,0.0,364.0,0.0,23.0,0.0,1642.0,0.0,11.0,0.0,731.0,0.0,Bundesliga
Aleksandar Ignjovski,29,"1,75 m",Serbia  Germany,midfield - Defensive Midfield,right,Holstein Kiel,1.0,0.0,55.0,0.0,17.0,0.0,1059.0,0.0,22.0,0.0,1261.0,0.0,10.0,0.0,503.0,0.0,Bundesliga
Caleb Stanko,27,"1,80 m",United States  Poland,midfield - Defensive Midfield,right,FC Cincinnati,8.0,0.0,363.0,0.0,26.0,0.0,1714.0,0.0,14.0,0.0,540.0,0.0,,,,,Bundesliga
Jonas Meffert,26,"1,86 m",Germany,midfield - Defensive Midfield,right,Holstein Kiel,12.0,1.0,965.0,0.0,30.0,3.0,2361.0,0.0,26.0,2.0,2329.0,0.0,16.0,0.0,1439.0,0.0,Bundesliga
Julian Schuster,35,"1,89 m",Germany,midfield - Defensive Midfield,right,Retired,20.0,1.0,1490.0,0.0,,,,,,,,,,,,,Bundesliga
Janik Haberer,26,"1,86 m",Germany,midfield - Central Midfield,right,SC Freiburg,38.0,4.0,3030.0,0.0,28.0,1.0,2428.0,0.0,28.0,2.0,1857.0,0.0,,,,,Bundesliga
Mike Frantz,34,"1,82 m",Germany,midfield - Central Midfield,right,Hannover 96,20.0,0.0,1487.0,0.0,34.0,3.0,2523.0,0.0,20.0,0.0,496.0,0.0,6.0,0.0,366.0,0.0,Bundesliga
Vincent Sierro,25,"1,85 m",Switzerland,midfield - Central Midfield,right,BSC Young Boys,7.0,0.0,439.0,0.0,39.0,13.0,3347.0,0.0,24.0,1.0,1559.0,0.0,15.0,0.0,1041.0,0.0,Bundesliga
Onur Bulut,26,"1,79 m",Germany,midfield - Right Midfield,right,Caykur Rizespor,14.0,0.0,977.0,0.0,25.0,2.0,1820.0,0.0,32.0,6.0,1781.0,0.0,11.0,0.0,406.0,0.0,Bundesliga
Bartosz Kapustka,24,"1,79 m",Poland,midfield - Attacking Midfield,right,Legia Warszawa,11.0,1.0,434.0,0.0,23.0,4.0,1754.0,0.0,2.0,0.0,173.0,0.0,14.0,1.0,852.0,0.0,Bundesliga
Marco Terrazzino,29,"1,77 m",Germany  Italy,attack - Left Winger,right,SC Paderborn 07,26.0,0.0,1601.0,0.0,14.0,1.0,570.0,0.0,16.0,2.0,1025.0,0.0,11.0,1.0,357.0,0.0,Bundesliga
Ryan Kent,24,"1,76 m",England,attack - Left Winger,right,Rangers FC,18.0,0.0,851.0,0.0,43.0,6.0,3438.0,0.0,34.0,8.0,2585.0,0.0,31.0,6.0,2457.0,0.0,Bundesliga
Florian Kath,26,"1,86 m",Germany,attack - Left Winger,left,1.FC Magdeburg,27.0,3.0,770.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,180.0,0.0,3.0,0.0,117.0,0.0,Bundesliga
Yoric Ravet,31,"1,78 m",France,attack - Right Winger,right,Grenoble Foot 38,20.0,2.0,1181.0,0.0,21.0,3.0,1413.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,925.0,0.0,Bundesliga
Nils Petersen,32,"1,88 m",Germany,attack - Centre-Forward,right,SC Freiburg,37.0,19.0,2639.0,0.0,26.0,12.0,2138.0,0.0,36.0,11.0,2606.0,0.0,17.0,5.0,858.0,0.0,Bundesliga
Florian Niederlechner,30,"1,87 m",Germany,attack - Centre-Forward,left,FC Augsburg,14.0,2.0,1049.0,0.0,26.0,4.0,1129.0,0.0,34.0,13.0,2820.0,0.0,14.0,1.0,884.0,0.0,Bundesliga
Lucas Höler,26,"1,84 m",Germany,attack - Centre-Forward,right,SC Freiburg,31.0,9.0,2394.0,0.0,28.0,4.0,1049.0,0.0,36.0,8.0,2582.0,0.0,17.0,2.0,1094.0,0.0,Bundesliga
Tim Kleindienst,25,"1,94 m",Germany,attack - Centre-Forward,right,KAA Gent,25.0,2.0,1208.0,0.0,8.0,1.0,389.0,0.0,30.0,16.0,2554.0,0.0,21.0,3.0,933.0,0.0,Bundesliga
Karim Guédé,36,"1,84 m",Slovakia  Togo,attack - Centre-Forward,right,Retired,2.0,0.0,60.0,0.0,10.0,0.0,262.0,0.0,,,,,,,,,Bundesliga
Julian Pollersbeck,26,"1,95 m",Germany,Goalkeeper,right,Olympique Lyon,12.0,0.0,1080.0,0.0,35.0,0.0,3150.0,0.0,11.0,0.0,990.0,0.0,0.0,0.0,0.0,0.0,Bundesliga
Christian Mathenia,28,"1,89 m",Germany,Goalkeeper,right,1.FC Nuremberg,25.0,0.0,2250.0,0.0,24.0,0.0,2144.0,0.0,26.0,0.0,2305.0,0.0,16.0,0.0,1440.0,0.0,Bundesliga
Tom Mickel,31,"1,85 m",Germany,Goalkeeper,right,Hamburger SV,5.0,0.0,450.0,0.0,5.0,0.0,450.0,0.0,2.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,Bundesliga
Andreas Hirzel,27,"1,90 m",Switzerland,Goalkeeper,right,FC Thun,0.0,0.0,0.0,0.0,30.0,0.0,2613.0,0.0,8.0,0.0,720.0,0.0,16.0,0.0,1440.0,0.0,Bundesliga
Kyriakos Papadopoulos,28,"1,85 m",Greece,Defender - Centre-Back,right,NK Lokomotiva Zagreb,30.0,1.0,2700.0,0.0,2.0,0.0,180.0,0.0,4.0,0.0,284.0,0.0,4.0,1.0,360.0,0.0,Bundesliga
Rick van Drongelen,22,"1,85 m",Netherlands,Defender - Centre-Back,left,Hamburger SV,18.0,0.0,1442.0,0.0,39.0,2.0,3401.0,0.0,34.0,0.0,2907.0,0.0,,,,,Bundesliga
Gideon Jung,26,"1,89 m",Germany  Ghana,Defender - Centre-Back,right,Hamburger SV,31.0,1.0,2616.0,0.0,14.0,0.0,896.0,0.0,26.0,1.0,1940.0,0.0,9.0,0.0,250.0,0.0,Bundesliga
Mergim Mavraj,34,"1,89 m",Albania  Germany,Defender - Centre-Back,left,SpVgg Greuther Fürth,18.0,0.0,1537.0,0.0,21.0,0.0,1811.0,0.0,24.0,0.0,2049.0,0.0,11.0,0.0,921.0,0.0,Bundesliga
Bjarne Thoelke,28,"1,91 m",Germany,Defender - Centre-Back,right,Without Club,5.0,1.0,450.0,0.0,18.0,0.0,1454.0,0.0,3.0,0.0,101.0,0.0,,,,,Bundesliga
Stephan Ambrosius,22,"1,83 m",Germany  Ghana,Defender - Centre-Back,right,Hamburger SV,21.0,1.0,1478.0,0.0,16.0,0.0,1383.0,0.0,18.0,0.0,1490.0,0.0,12.0,0.0,1078.0,0.0,Bundesliga
Douglas Santos,26,"1,75 m",Brazil,Defender - Left-Back,left,Zenit St. Petersburg,28.0,1.0,2442.0,0.0,38.0,2.0,3345.0,0.0,38.0,0.0,3306.0,0.0,24.0,3.0,2061.0,0.0,Bundesliga
Gotoku Sakai,29,"1,76 m",Japan,Defender - Left-Back,right,Vissel Kobe,29.0,0.0,2379.0,0.0,51.0,0.0,4297.0,0.0,40.0,1.0,3208.0,0.0,,,,,Bundesliga
Young-jae Seo,25,"1,82 m","Korea, South",Defender - Left-Back,left,Daejeon Hana Citizen,27.0,1.0,2103.0,0.0,8.0,0.0,720.0,0.0,24.0,0.0,1868.0,0.0,,,,,Bundesliga
Dennis Diekmeier,31,"1,88 m",Germany,Defender - Right-Back,right,SV Sandhausen,22.0,0.0,1869.0,0.0,16.0,0.0,1440.0,0.0,34.0,2.0,2974.0,0.0,17.0,0.0,1530.0,0.0,Bundesliga
Josha Vagnoman,20,"1,87 m",Germany,Defender - Right-Back,right,Hamburger SV,19.0,1.0,1255.0,0.0,20.0,1.0,1038.0,0.0,20.0,4.0,1593.0,0.0,12.0,1.0,808.0,0.0,Bundesliga
Walace,25,"1,88 m",Brazil,midfield - Defensive Midfield,right,Udinese Calcio,19.0,1.0,1411.0,0.0,28.0,1.0,2176.0,0.0,22.0,0.0,1221.0,0.0,7.0,0.0,361.0,0.0,Bundesliga
Albin Ekdal,31,"1,86 m",Sweden,midfield - Defensive Midfield,right,UC Sampdoria,19.0,0.0,1108.0,0.0,33.0,0.0,2771.0,0.0,33.0,0.0,2406.0,0.0,16.0,2.0,1196.0,0.0,Bundesliga
Matti Steinmann,26,"1,89 m",Germany  Finland,midfield - Defensive Midfield,both,SC East Bengal,27.0,2.0,2210.0,0.0,19.0,1.0,1455.0,0.0,26.0,0.0,2209.0,0.0,10.0,3.0,891.0,0.0,Bundesliga
Lewis Holtby,30,"1,76 m",Germany  England,midfield - Central Midfield,left,Blackburn Rovers,17.0,6.0,1240.0,0.0,31.0,5.0,2300.0,0.0,27.0,3.0,1301.0,0.0,20.0,1.0,1493.0,0.0,Bundesliga
Vasilije Janjicic,22,"1,80 m",Switzerland  Serbia,midfield - Central Midfield,right,FC Zürich,17.0,0.0,1160.0,0.0,27.0,0.0,1672.0,0.0,14.0,0.0,413.0,0.0,,,,,Bundesliga
Sejad Salihovic,36,"1,82 m",Bosnia-Herzegovina  Germany,midfield - Central Midfield,left,Retired,10.0,1.0,366.0,0.0,,,,,,,,,,,,,Bundesliga
Filip Kostic,28,"1,84 m",Serbia,midfield - Left Midfield,left,Eintracht Frankfurt,30.0,5.0,2412.0,0.0,46.0,10.0,3994.0,0.0,51.0,12.0,4570.0,0.0,11.0,0.0,826.0,0.0,Bundesliga
Aaron Hunt,34,"1,83 m",Germany  England,midfield - Attacking Midfield,left,Hamburger SV,30.0,3.0,2246.0,0.0,24.0,5.0,1676.0,0.0,24.0,8.0,1725.0,0.0,13.0,1.0,617.0,0.0,Bundesliga
Mohamed Gouaida,27,"1,78 m",Tunisia  France,midfield - Attacking Midfield,left,SV Waldhof Mannheim,33.0,9.0,2839.0,0.0,3.0,0.0,105.0,0.0,23.0,1.0,1302.0,0.0,10.0,1.0,467.0,0.0,Bundesliga
Tatsuya Ito,23,"1,63 m",Japan,attack - Left Winger,left,Sint-Truidense VV,29.0,0.0,1756.0,0.0,20.0,0.0,989.0,0.0,10.0,0.0,339.0,0.0,6.0,0.0,92.0,0.0,Bundesliga
Bakery Jatta,22,"1,84 m",The Gambia,attack - Left Winger,right,Hamburger SV,20.0,8.0,1131.0,0.0,40.0,6.0,2763.0,0.0,34.0,4.0,2424.0,0.0,10.0,2.0,446.0,0.0,Bundesliga
Mats Köhlert,22,"1,68 m",Germany,attack - Left Winger,left,Willem II Tilburg,25.0,1.0,1219.0,0.0,27.0,5.0,1471.0,0.0,29.0,6.0,2423.0,0.0,16.0,0.0,882.0,0.0,Bundesliga
Nicolai Müller,33,"1,73 m",Germany,attack - Right Winger,right,Western Sydney Wanderers,3.0,1.0,116.0,0.0,26.0,5.0,1268.0,0.0,19.0,5.0,1505.0,0.0,2.0,0.0,92.0,0.0,Bundesliga
André Hahn,30,"1,85 m",Germany,attack - Right Winger,right,FC Augsburg,24.0,3.0,1441.0,0.0,32.0,5.0,2381.0,0.0,16.0,2.0,788.0,0.0,11.0,4.0,588.0,0.0,Bundesliga
Luca Waldschmidt,24,"1,81 m",Germany,attack - Second Striker,left,SL Benfica,23.0,1.0,882.0,0.0,32.0,9.0,1868.0,0.0,24.0,8.0,1386.0,0.0,22.0,7.0,1204.0,0.0,Bundesliga
Fiete Arp,21,"1,84 m",Germany,attack - Centre-Forward,right,FC Bayern Munich II,23.0,9.0,1280.0,0.0,27.0,5.0,1345.0,0.0,12.0,3.0,495.0,0.0,16.0,3.0,1134.0,0.0,Bundesliga
Bobby Wood,28,"1,80 m",United States,attack - Centre-Forward,right,Hamburger SV,25.0,3.0,1700.0,0.0,22.0,3.0,1251.0,0.0,6.0,0.0,152.0,0.0,11.0,0.0,103.0,0.0,Bundesliga
Sven Schipplock,32,"1,86 m",Germany,attack - Centre-Forward,right,Arminia Bielefeld,11.0,0.0,344.0,0.0,4.0,2.0,217.0,0.0,9.0,1.0,194.0,0.0,14.0,1.0,462.0,0.0,Bundesliga
Törles Knöll,23,"1,84 m",Germany,attack - Centre-Forward,right,Slaven Belupo Koprivnica,31.0,21.0,2609.0,0.0,18.0,1.0,444.0,0.0,19.0,2.0,432.0,0.0,16.0,7.0,781.0,0.0,Bundesliga
Marwin Hitz,33,"1,94 m",Switzerland,Goalkeeper,right,Borussia Dortmund,33.0,0.0,2970.0,0.0,4.0,0.0,420.0,0.0,8.0,0.0,650.0,0.0,7.0,0.0,630.0,0.0,Bundesliga
Andreas Luthe,33,"1,95 m",Germany,Goalkeeper,right,1.FC Union Berlin,2.0,0.0,180.0,0.0,17.0,0.0,1550.0,0.0,10.0,0.0,900.0,0.0,16.0,0.0,1470.0,0.0,Bundesliga
Fabian Giefer,30,"1,96 m",Germany,Goalkeeper,right,Würzburger Kickers,3.0,0.0,270.0,0.0,4.0,0.0,360.0,0.0,2.0,0.0,210.0,0.0,13.0,0.0,1170.0,0.0,Bundesliga
Ioannis Gelios,28,"1,90 m",Greece  Germany,Goalkeeper,right,Holstein Kiel,12.0,0.0,1080.0,0.0,39.0,0.0,3540.0,0.0,27.0,0.0,2460.0,0.0,13.0,0.0,1170.0,0.0,Bundesliga
Martin Hinteregger,28,"1,84 m",Austria,Defender - Centre-Back,left,Eintracht Frankfurt,31.0,0.0,2744.0,0.0,41.0,4.0,3588.0,0.0,49.0,9.0,4259.0,0.0,16.0,0.0,1440.0,0.0,Bundesliga
Jeffrey Gouweleeuw,29,"1,87 m",Netherlands,Defender - Centre-Back,right,FC Augsburg,28.0,0.0,2475.0,0.0,28.0,0.0,2422.0,0.0,21.0,0.0,1642.0,0.0,16.0,1.0,1440.0,0.0,Bundesliga
Kevin Danso,22,"1,90 m",Austria,Defender - Centre-Back,right,Fortuna Düsseldorf,19.0,2.0,1376.0,0.0,21.0,1.0,1453.0,0.0,10.0,0.0,601.0,0.0,14.0,0.0,1236.0,0.0,Bundesliga
Jan-Ingwer Callsen-Bracker,36,"1,88 m",Germany,Defender - Centre-Back,right,Retired,15.0,1.0,1331.0,0.0,5.0,0.0,366.0,0.0,,,,,,,,,Bundesliga
Christoph Janker,35,"1,85 m",Germany,Defender - Centre-Back,right,Retired,5.0,0.0,73.0,0.0,4.0,0.0,69.0,0.0,,,,,,,,,Bundesliga
Philipp Max,27,"1,77 m",Germany,Defender - Left-Back,left,PSV Eindhoven,34.0,2.0,3050.0,0.0,34.0,4.0,2995.0,0.0,31.0,8.0,2714.0,0.0,21.0,4.0,1727.0,0.0,Bundesliga
Konstantinos Stafylidis,27,"1,78 m",Greece,Defender - Left-Back,left,TSG 1899 Hoffenheim,7.0,0.0,365.0,0.0,14.0,0.0,979.0,0.0,7.0,1.0,397.0,0.0,,,,,Bundesliga
Kilian Jakob,22,"1,83 m",Germany,Defender - Left-Back,left,FC Augsburg II,27.0,2.0,1988.0,0.0,7.0,0.0,441.0,0.0,,,,,22.0,5.0,1549.0,0.0,Bundesliga
Jonathan Schmid,30,"1,80 m",France,Defender - Right-Back,right,SC Freiburg,26.0,0.0,1557.0,0.0,29.0,3.0,2640.0,0.0,35.0,5.0,3050.0,0.0,16.0,1.0,1296.0,0.0,Bundesliga
Daniel Opare,30,"1,74 m",Ghana,Defender - Right-Back,right,SV Zulte Waregem,17.0,0.0,1418.0,0.0,24.0,0.0,1847.0,0.0,,,,,18.0,0.0,1396.0,0.0,Bundesliga
Raphael Framberger,25,"1,79 m",Germany,Defender - Right-Back,right,FC Augsburg,12.0,0.0,893.0,0.0,8.0,0.0,667.0,0.0,18.0,0.0,1171.0,0.0,12.0,0.0,896.0,0.0,Bundesliga
Simon Asta,19,"1,78 m",Germany,Defender - Right-Back,right,SpVgg Greuther Fürth,23.0,1.0,1761.0,0.0,25.0,1.0,2154.0,0.0,11.0,1.0,976.0,0.0,4.0,0.0,332.0,0.0,Bundesliga
Rani Khedira,26,"1,88 m",Germany  Tunisia,midfield - Defensive Midfield,right,FC Augsburg,31.0,1.0,2370.0,0.0,34.0,4.0,3022.0,0.0,33.0,0.0,2680.0,0.0,14.0,0.0,1007.0,0.0,Bundesliga
Daniel Baier,36,"1,76 m",Germany,midfield - Defensive Midfield,right,Retired,30.0,0.0,2633.0,0.0,36.0,0.0,3089.0,0.0,24.0,1.0,2036.0,0.0,,,,,Bundesliga
Gojko Kacar,33,"1,85 m",Serbia,midfield - Defensive Midfield,right,Retired,6.0,1.0,225.0,0.0,6.0,0.0,275.0,0.0,,,,,,,,,Bundesliga
Ja-cheol Koo,31,"1,82 m","Korea, South",midfield - Central Midfield,right,Al-Gharafa SC,29.0,2.0,2066.0,0.0,28.0,2.0,1827.0,0.0,18.0,1.0,1617.0,0.0,12.0,4.0,1017.0,0.0,Bundesliga
Jan Morávek,31,"1,80 m",Czech Republic,midfield - Central Midfield,right,FC Augsburg,16.0,0.0,699.0,0.0,14.0,0.0,834.0,0.0,11.0,0.0,467.0,0.0,,,,,Bundesliga
Efkan Bekiroglu,25,"1,85 m",Turkey  Germany,midfield - Central Midfield,right,Alanyaspor,33.0,11.0,2572.0,0.0,34.0,7.0,2441.0,0.0,29.0,10.0,2211.0,0.0,12.0,0.0,313.0,0.0,Bundesliga
Marcel Heller,34,"1,76 m",Germany,midfield - Right Midfield,right,SC Paderborn 07,25.0,0.0,1367.0,0.0,34.0,4.0,2992.0,0.0,28.0,2.0,1571.0,0.0,4.0,0.0,50.0,0.0,Bundesliga
Erik Thommy,26,"1,75 m",Germany,midfield - Left Midfield,right,VfB Stuttgart,20.0,2.0,1159.0,0.0,21.0,1.0,939.0,0.0,37.0,6.0,2514.0,0.0,,,,,Bundesliga
Romario Rösch,21,"1,82 m",Germany,midfield - Attacking Midfield,both,1.FSV Mainz 05 II,13.0,6.0,1116.0,0.0,26.0,3.0,1918.0,0.0,29.0,2.0,1981.0,0.0,10.0,0.0,492.0,0.0,Bundesliga
Marco Richter,23,"1,76 m",Germany,attack - Right Winger,right,FC Augsburg,26.0,10.0,1830.0,0.0,29.0,5.0,1731.0,0.0,32.0,4.0,2374.0,0.0,11.0,2.0,477.0,0.0,Bundesliga
Michael Gregoritsch,26,"1,93 m",Austria,attack - Second Striker,left,FC Augsburg,33.0,13.0,2607.0,0.0,36.0,8.0,2912.0,0.0,23.0,1.0,1324.0,0.0,16.0,1.0,815.0,0.0,Bundesliga
Maurice Malone,20,"1,84 m",Germany  United States,attack - Second Striker,left,SV Wehen Wiesbaden,22.0,10.0,1742.0,0.0,30.0,18.0,2498.0,0.0,0.0,0.0,0.0,0.0,36.0,16.0,2910.0,0.0,Bundesliga
Alfred Finnbogason,31,"1,84 m",Iceland,attack - Centre-Forward,right,FC Augsburg,23.0,12.0,1916.0,0.0,20.0,11.0,1431.0,0.0,21.0,3.0,964.0,0.0,10.0,1.0,369.0,0.0,Bundesliga
Caiuby,32,"1,85 m",Brazil,attack - Centre-Forward,left,FC Ingolstadt 04,33.0,5.0,2859.0,0.0,25.0,2.0,1934.0,0.0,,,,,,,,,Bundesliga
Sergio Córdova,23,"1,88 m",Venezuela,attack - Centre-Forward,right,Arminia Bielefeld,27.0,2.0,586.0,0.0,22.0,3.0,620.0,0.0,16.0,2.0,360.0,0.0,12.0,0.0,644.0,0.0,Bundesliga
Dong-won Ji,29,"1,87 m","Korea, South",attack - Centre-Forward,right,1.FSV Mainz 05,19.0,2.0,1434.0,0.0,16.0,4.0,982.0,0.0,4.0,0.0,100.0,0.0,7.0,0.0,94.0,0.0,Bundesliga
Shawn Parker,27,"1,81 m",Germany  United States,attack - Centre-Forward,right,Without Club,6.0,1.0,368.0,0.0,6.0,1.0,172.0,0.0,,,,,7.0,0.0,414.0,0.0,Bundesliga
Philipp Tschauner,35,"1,96 m",Germany,Goalkeeper,right,RB Leipzig,32.0,0.0,2880.0,0.0,20.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bundesliga
Michael Esser,33,"1,98 m",Germany,Goalkeeper,right,Hannover 96,4.0,0.0,360.0,0.0,33.0,0.0,2970.0,0.0,1.0,0.0,90.0,0.0,14.0,0.0,1260.0,0.0,Bundesliga
Samuel Sahin-Radlinger,28,"1,98 m",Austria,Goalkeeper,right,SV Ried,33.0,0.0,2970.0,0.0,1.0,0.0,90.0,0.0,18.0,0.0,1620.0,0.0,10.0,0.0,960.0,0.0,Bundesliga
Marlon Sündermann,22,"1,86 m",Germany,Goalkeeper,right,Hannover 96,23.0,0.0,2070.0,0.0,4.0,0.0,360.0,0.0,20.0,0.0,1800.0,0.0,4.0,0.0,360.0,0.0,Bundesliga
Salif Sané,30,"1,96 m",Senegal  France,Defender - Centre-Back,right,FC Schalke 04,34.0,4.0,3060.0,0.0,40.0,4.0,3543.0,0.0,16.0,2.0,1215.0,0.0,10.0,0.0,808.0,0.0,Bundesliga
Waldemar Anton,24,"1,89 m",Germany  Uzbekistan,Defender - Centre-Back,right,VfB Stuttgart,29.0,1.0,2458.0,0.0,36.0,1.0,3240.0,0.0,31.0,0.0,2780.0,0.0,13.0,0.0,1097.0,0.0,Bundesliga
Josip Elez,26,"1,89 m",Croatia,Defender - Centre-Back,right,Hannover 96,37.0,2.0,2869.0,0.0,11.0,0.0,734.0,0.0,23.0,0.0,1812.0,0.0,4.0,0.0,195.0,0.0,Bundesliga
Timo Hübers,24,"1,90 m",Germany,Defender - Centre-Back,right,Hannover 96,20.0,1.0,1746.0,0.0,,,,,12.0,1.0,989.0,0.0,12.0,1.0,1080.0,0.0,Bundesliga
Florian Hübner,29,"1,93 m",Germany,Defender - Centre-Back,right,1.FC Union Berlin,9.0,0.0,321.0,0.0,31.0,2.0,2714.0,0.0,11.0,0.0,849.0,0.0,3.0,0.0,270.0,0.0,Bundesliga
Felipe,33,"1,93 m",Brazil  Italy,Defender - Centre-Back,left,Boluspor,7.0,0.0,548.0,0.0,18.0,2.0,1102.0,0.0,10.0,0.0,727.0,0.0,0.0,0.0,0.0,0.0,Bundesliga
Matthias Ostrzolek,30,"1,78 m",Germany  Poland,Defender - Left-Back,left,FC Admira Wacker Mödling,28.0,0.0,2442.0,0.0,19.0,0.0,1556.0,0.0,7.0,0.0,150.0,0.0,,,,,Bundesliga
Miiko Albornoz,30,"1,80 m",Chile  Sweden,Defender - Left-Back,left,Without Club,11.0,0.0,790.0,0.0,23.0,1.0,1705.0,0.0,19.0,0.0,1343.0,0.0,,,,,Bundesliga
Julian Korb,28,"1,77 m",Germany,Defender - Right-Back,right,Without Club,29.0,1.0,2431.0,0.0,12.0,0.0,1007.0,0.0,27.0,1.0,2111.0,0.0,,,,,Bundesliga
Oliver Sorg,30,"1,75 m",Germany,Defender - Right-Back,right,1.FC Nuremberg,23.0,0.0,1780.0,0.0,20.0,0.0,1670.0,0.0,28.0,0.0,2061.0,0.0,3.0,0.0,11.0,0.0,Bundesliga
Pirmin Schwegler,33,"1,78 m",Switzerland,midfield - Defensive Midfield,right,Retired,30.0,0.0,2409.0,0.0,28.0,0.0,2154.0,0.0,28.0,2.0,2105.0,0.0,,,,,Bundesliga
Manuel Schmiedebach,32,"1,71 m",Germany,midfield - Defensive Midfield,right,Without Club,7.0,0.0,226.0,0.0,36.0,0.0,3032.0,0.0,6.0,0.0,255.0,0.0,,,,,Bundesliga
Marvin Bakalorz,31,"1,80 m",Germany,midfield - Central Midfield,right,Denizlispor,30.0,0.0,2148.0,0.0,25.0,1.0,1466.0,0.0,20.0,1.0,1305.0,0.0,16.0,0.0,1166.0,0.0,Bundesliga
Iver Fossum,24,"1,80 m",Norway,midfield - Central Midfield,right,Aalborg BK,22.0,1.0,1575.0,0.0,11.0,0.0,557.0,0.0,36.0,8.0,3069.0,0.0,13.0,5.0,1079.0,0.0,Bundesliga
Edgar Prib,31,"1,80 m",Germany  Russia,midfield - Central Midfield,left,Fortuna Düsseldorf,1.0,0.0,90.0,0.0,5.0,2.0,292.0,0.0,27.0,5.0,1763.0,0.0,9.0,1.0,578.0,0.0,Bundesliga
Sebastian Maier,27,"1,79 m",Germany,midfield - Attacking Midfield,right,VfL Bochum,12.0,1.0,363.0,0.0,10.0,0.0,482.0,0.0,16.0,0.0,923.0,0.0,0.0,0.0,0.0,0.0,Bundesliga
Mike Bähre,25,"1,79 m",Germany,midfield - Attacking Midfield,right,Barnsley FC,26.0,5.0,1968.0,0.0,45.0,2.0,2681.0,0.0,27.0,1.0,1654.0,0.0,,,,,Bundesliga
